Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4843,43200,43200.0,0.0,100.0,1,0.0,4770
4847,43200,43187.0,13.0,99.97,1,0.0,4588
4853,43200,43187.0,13.0,99.97,1,0.0,4588
4817,43200,43187.0,13.0,99.97,1,0.0,4588
4834,43200,43187.0,13.0,99.97,1,0.0,4588
4838,43200,43187.0,13.0,99.97,1,0.0,4588
4827,43200,43020.0,180.0,99.58,1,0.0,4751
4819,43200,43020.0,180.0,99.58,1,0.0,4751
4603,43200,42830.0,370.0,99.14,2,1876.0,4460
4801,43200,42830.0,370.0,99.14,2,913.0,3669
4609,43200,42824.0,376.0,99.13,2,1295.0,4379
4509,43200,42823.0,377.0,99.13,2,663.0,5671
4513,43200,42823.0,377.0,99.13,2,663.0,5671
4835,43200,42822.0,378.0,99.12,2,414.0,4498
3613,43200,42822.0,378.0,99.12,2,1161.0,4119
4814,43200,42822.0,378.0,99.12,2,414.0,4498
3615,43200,42744.0,456.0,98.94,2,1223.0,4233
3611,43200,42744.0,456.0,98.94,2,1223.0,4233
4802,43200,42660.0,540.0,98.75,2,132.0,4266
4607,43200,42660.0,540.0,98.75,2,1281.0,4358
4505,43200,42652.0,548.0,98.73,2,45.0,4961
4604,43200,42651.0,549.0,98.73,2,399.0,5474
4508,43200,42652.0,548.0,98.73,2,50.0,4972
4503,43200,42646.0,554.0,98.72,2,621.0,5587
4852,43200,42644.0,556.0,98.71,2,407.0,4479
4818,43200,42642.0,558.0,98.71,2,405.0,4479
4816,43200,42640.0,560.0,98.7,2,352.0,4935
4602,43200,42474.0,726.0,98.32,3,1447.0,4594
4803,43200,42467.0,733.0,98.3,3,1123.0,4089
4501,43200,42465.0,735.0,98.3,3,417.0,4504
4515,43200,42346.0,854.0,98.02,2,621.0,5556
4510,43200,42332.0,868.0,97.99,2,427.0,4489
4506,43200,42332.0,868.0,97.99,2,427.0,4490
4511,43200,42329.0,871.0,97.98,2,654.0,5618
4514,43200,42297.0,903.0,97.91,3,414.0,4497
4502,43200,42291.0,909.0,97.9,3,589.0,5522
4504,43200,42286.0,914.0,97.88,3,659.0,5662
3616,43200,42282.0,918.0,97.88,2,1152.0,4065
4804,43200,42116.0,1084.0,97.49,4,921.0,3685
3614,43200,41931.0,1269.0,97.06,4,1283.0,4362
4610,43200,41906.0,1294.0,97.0,3,1968.0,4512
3612,43200,41440.0,1760.0,95.93,3,1277.0,4261
4512,43200,41382.0,1818.0,95.79,2,427.0,4389
4829,43200,41025.0,2175.0,94.97,3,554.0,5144
4846,43200,40572.0,2628.0,93.92,1,0.0,3550
4813,43200,40572.0,2628.0,93.92,1,0.0,3550
4812,43200,40572.0,2628.0,93.92,1,0.0,3551
4830,43200,40020.0,3180.0,92.64,1,0.0,4002
4851,43200,40020.0,3180.0,92.64,1,0.0,4002
4605,43200,39230.0,3970.0,90.81,2,167.0,5008
4850,43200,37031.0,6169.0,85.72,1,0.0,3934
4608,43200,35055.0,8145.0,81.15,1,0.0,4674
4808,43200,35040.0,8160.0,81.11,1,0.0,4672
4844,43200,34542.0,8658.0,79.96,1,0.0,3670
4821,43200,34542.0,8658.0,79.96,1,0.0,3670
4823,43200,34542.0,8658.0,79.96,1,0.0,3669
4824,43200,34542.0,8658.0,79.96,1,0.0,3669
4825,43200,34542.0,8658.0,79.96,1,0.0,3669
4845,43200,34542.0,8658.0,79.96,1,0.0,3670
4836,43200,34542.0,8658.0,79.96,1,0.0,3670
4831,43200,34542.0,8658.0,79.96,1,0.0,3670
4809,43200,33840.0,9360.0,78.33,1,0.0,4230
4839,43200,33840.0,9360.0,78.33,1,0.0,4231
4842,43200,33840.0,9360.0,78.33,1,0.0,4230
4841,43200,33840.0,9360.0,78.33,1,0.0,4230
4848,43200,33792.0,9408.0,78.22,1,0.0,4224
4832,43200,32145.0,11055.0,74.41,1,0.0,4286
5202,43200,32145.0,11055.0,74.41,1,0.0,4286
4822,43200,32145.0,11055.0,74.41,1,0.0,4286
4840,43200,32145.0,11055.0,74.41,1,0.0,4286
4828,43200,30360.0,12840.0,70.28,1,0.0,4048
4826,43200,30360.0,12840.0,70.28,1,0.0,4048
5203,43200,30345.0,12855.0,70.24,1,0.0,4046
6009,43200,30128.0,13072.0,69.74,1,0.0,2134
4810,43200,29520.0,13680.0,68.33,1,0.0,3936
3609,43200,26955.0,16245.0,62.4,2,387.0,2571
4811,43200,24570.0,18630.0,56.88,1,0.0,1843
4805,43200,24570.0,18630.0,56.88,1,0.0,1843
4849,43200,24543.0,18657.0,56.81,1,0.0,1841
4507,43200,23649.0,19551.0,54.74,6,1022.0,2752
3610,43200,23603.0,19597.0,54.64,3,207.0,2211
4606,43200,20198.0,23002.0,46.75,3,35.0,1867
4601,43200,19892.0,23308.0,46.05,6,127.0,2578
4820,43200,17430.0,25770.0,40.35,1,0.0,2324
4806,43200,17430.0,25770.0,40.35,1,0.0,2324
5201,43200,12738.0,30462.0,29.49,4,366.0,1378
4807,43200,9015.0,34185.0,20.87,1,0.0,1202
4837,43200,5637.0,37563.0,13.05,2,45.0,654
4833,43200,5248.0,37952.0,12.15,2,45.0,656
4815,43200,4777.0,38423.0,11.06,1,0.0,558
