Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4843,43200,43200.0,0.0,100.0,1,0.0,4770
4817,43200,43187.0,13.0,99.97,1,0.0,4588
4847,43200,43187.0,13.0,99.97,1,0.0,4588
4834,43200,43187.0,13.0,99.97,1,0.0,4588
4827,43200,43020.0,180.0,99.58,1,0.0,4751
4853,43200,43020.0,180.0,99.58,1,0.0,4570
4838,43200,43020.0,180.0,99.58,1,0.0,4570
4819,43200,43020.0,180.0,99.58,1,0.0,4751
5201,43200,42840.0,360.0,99.17,2,1890.0,4284
4801,43200,42840.0,360.0,99.17,2,1096.0,3925
4602,43200,42840.0,360.0,99.17,2,1534.0,4588
4507,43200,42839.0,361.0,99.16,2,2051.0,4618
4601,43200,42831.0,369.0,99.15,2,1487.0,5116
4603,43200,42830.0,370.0,99.14,2,1948.0,4412
4505,43200,42658.0,542.0,98.75,2,92.0,4893
4506,43200,42658.0,542.0,98.75,2,478.0,4472
4514,43200,42658.0,542.0,98.75,2,478.0,4472
4841,43200,42654.0,546.0,98.74,2,538.0,5131
4510,43200,42648.0,552.0,98.72,2,382.0,4280
3610,43200,42647.0,553.0,98.72,2,1287.0,4241
3614,43200,42647.0,553.0,98.72,2,1287.0,4241
3615,43200,42620.0,580.0,98.66,2,1357.0,4381
3611,43200,42468.0,732.0,98.31,3,1686.0,5039
4608,43200,42470.0,730.0,98.31,2,442.0,5368
5203,43200,42467.0,733.0,98.3,2,723.0,5282
3613,43200,42426.0,774.0,98.21,3,1350.0,4361
4515,43200,42387.0,813.0,98.12,2,727.0,5571
4504,43200,42387.0,813.0,98.12,2,727.0,5571
4605,43200,42296.0,904.0,97.91,3,438.0,5360
4502,43200,42294.0,906.0,97.9,3,560.0,5264
4604,43200,42289.0,911.0,97.89,3,454.0,5394
4511,43200,42189.0,1011.0,97.66,3,721.0,5577
4513,43200,41920.0,1280.0,97.04,2,700.0,5454
4829,43200,40952.0,2248.0,94.8,2,568.0,5190
4503,43200,40440.0,2760.0,93.61,2,725.0,5595
4508,43200,40341.0,2859.0,93.38,1,0.0,4708
4812,43200,39169.0,4031.0,90.67,1,0.0,3427
4813,43200,39169.0,4031.0,90.67,1,0.0,3427
4846,43200,39146.0,4054.0,90.62,1,0.0,3426
4851,43200,38640.0,4560.0,89.44,1,0.0,3864
4802,43200,38640.0,4560.0,89.44,1,0.0,3864
4830,43200,38640.0,4560.0,89.44,1,0.0,3864
4804,43200,37350.0,5850.0,86.46,3,626.0,2985
4512,43200,36894.0,6306.0,85.4,2,146.0,3808
3616,43200,36282.0,6918.0,83.99,2,952.0,3572
4850,43200,35625.0,7575.0,82.47,1,0.0,3785
4803,43200,35416.0,7784.0,81.98,3,614.0,2961
4808,43200,33615.0,9585.0,77.81,1,0.0,4482
4501,43200,33098.0,10102.0,76.62,1,0.0,3516
4852,43200,33098.0,10102.0,76.62,1,0.0,3516
4825,43200,33098.0,10102.0,76.62,1,0.0,3517
4824,43200,33098.0,10102.0,76.62,1,0.0,3517
4823,43200,33098.0,10102.0,76.62,1,0.0,3517
4835,43200,33098.0,10102.0,76.62,1,0.0,3516
4821,43200,33098.0,10102.0,76.62,1,0.0,3516
4818,43200,33098.0,10102.0,76.62,1,0.0,3517
4831,43200,33098.0,10102.0,76.62,1,0.0,3516
4845,43200,33098.0,10102.0,76.62,1,0.0,3516
4814,43200,33098.0,10102.0,76.62,1,0.0,3516
4836,43200,33098.0,10102.0,76.62,1,0.0,3516
4844,43200,33098.0,10102.0,76.62,1,0.0,3516
4809,43200,32432.0,10768.0,75.07,1,0.0,4054
4842,43200,32432.0,10768.0,75.07,1,0.0,4054
4816,43200,32432.0,10768.0,75.07,1,0.0,4054
4839,43200,32432.0,10768.0,75.07,1,0.0,4054
4848,43200,32384.0,10816.0,74.96,1,0.0,4048
4840,43200,30735.0,12465.0,71.15,1,0.0,4098
4832,43200,30735.0,12465.0,71.15,1,0.0,4098
4822,43200,30735.0,12465.0,71.15,1,0.0,4098
5202,43200,30720.0,12480.0,71.11,1,0.0,4096
4509,43200,30320.0,12880.0,70.19,2,74.0,4294
4828,43200,28935.0,14265.0,66.98,1,0.0,3858
4826,43200,28935.0,14265.0,66.98,1,0.0,3858
6009,43200,28742.0,14458.0,66.53,1,0.0,2036
4810,43200,28140.0,15060.0,65.14,1,0.0,3752
4609,43200,26284.0,16916.0,60.84,2,507.0,2679
4607,43200,25014.0,18186.0,57.9,2,341.0,2349
4811,43200,23112.0,20088.0,53.5,1,0.0,1733
4805,43200,23112.0,20088.0,53.5,1,0.0,1733
4849,43200,23085.0,20115.0,53.44,1,0.0,1731
3612,43200,21136.0,22064.0,48.93,5,159.0,1985
3609,43200,21002.0,22198.0,48.62,3,156.0,1979
4606,43200,18194.0,25006.0,42.12,1,0.0,1667
4820,43200,16065.0,27135.0,37.19,1,0.0,2142
4806,43200,16065.0,27135.0,37.19,1,0.0,2142
4610,43200,11877.0,31323.0,27.49,8,361.0,1226
4807,43200,7560.0,35640.0,17.5,1,0.0,1008
4837,43200,4570.0,38630.0,10.58,2,58.0,506
4815,43200,3400.0,39800.0,7.87,1,0.0,397
4833,43200,3136.0,40064.0,7.26,1,0.0,392
