Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-18,4604,1325223418103VETR0,2026-04-18 09:33:00,2026-04-18 15:00:00,36,0.007777965783742484,36
2026-04-18,4604,1325223418103VETR0,2026-04-18 15:00:00,2026-04-18 23:00:00,52,0.007777965783742484,52
2026-04-18,4604,1325223418103VETR0,2026-04-18 23:00:00,2026-04-19 07:00:00,52,0.007777965783742484,52
2026-04-18,3609,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3609,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3609,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,3610,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3610,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3610,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,3611,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3611,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3611,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,3612,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3612,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3612,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,3613,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3613,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3613,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,3614,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3614,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3614,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,3615,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3615,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3615,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,3616,1D25214012008QXPCT,2026-04-18 07:00:00,2026-04-18 15:00:00,44,-0.019038011105247478,43
2026-04-18,3616,1D25214012008QXPCT,2026-04-18 15:00:00,2026-04-18 23:00:00,44,-0.019038011105247478,43
2026-04-18,3616,1D25214012008QXPCT,2026-04-18 23:00:00,2026-04-19 07:00:00,44,-0.019038011105247478,43
2026-04-18,4501,1D25215013008SXC10,2026-04-18 07:00:00,2026-04-18 15:00:00,51,-0.02886508259902559,50
2026-04-18,4501,1D25215013008SXC10,2026-04-18 15:00:00,2026-04-18 23:00:00,51,-0.02886508259902559,50
2026-04-18,4501,1D25215013008SXC10,2026-04-18 23:00:00,2026-04-19 07:00:00,51,-0.02886508259902559,50
2026-04-18,4502,1325215813079TUNE3,2026-04-18 07:00:00,2026-04-18 15:00:00,69,0.00024321652025504492,69
2026-04-18,4502,1325215813079TUNE3,2026-04-18 15:00:00,2026-04-18 23:00:00,69,0.00024321652025504492,69
2026-04-18,4502,1325215813079TUNE3,2026-04-18 23:00:00,2026-04-19 07:00:00,69,0.00024321652025504492,69
2026-04-18,4503,1325215813079TUNE3,2026-04-18 07:00:00,2026-04-18 15:00:00,69,0.00024321652025504492,69
2026-04-18,4503,1325215813079TUNE3,2026-04-18 15:00:00,2026-04-18 23:00:00,69,0.00024321652025504492,69
2026-04-18,4503,1325215813079TUNE3,2026-04-18 23:00:00,2026-04-19 07:00:00,69,0.00024321652025504492,69
2026-04-18,4504,1325215813079TUNE3,2026-04-18 07:00:00,2026-04-18 15:00:00,69,0.00024321652025504492,69
2026-04-18,4504,1325215813079TUNE3,2026-04-18 15:00:00,2026-04-18 23:00:00,69,0.00024321652025504492,69
2026-04-18,4504,1325215813079TUNE3,2026-04-18 23:00:00,2026-04-19 07:00:00,69,0.00024321652025504492,69
2026-04-18,4505,1325215813079TUNE5,2026-04-18 07:00:00,2026-04-18 15:00:00,56,0.016583626200268882,57
2026-04-18,4505,1325215813079TUNE5,2026-04-18 15:00:00,2026-04-18 23:00:00,56,0.016583626200268882,57
2026-04-18,4505,1325215813079TUNE5,2026-04-18 23:00:00,2026-04-19 07:00:00,56,0.016583626200268882,57
2026-04-18,4506,1D25215013008SXC10,2026-04-18 07:00:00,2026-04-18 15:00:00,51,-0.02886508259902559,50
2026-04-18,4506,1D25215013008SXC10,2026-04-18 15:00:00,2026-04-18 23:00:00,51,-0.02886508259902559,50
2026-04-18,4506,1D25215013008SXC10,2026-04-18 23:00:00,2026-04-19 07:00:00,51,-0.02886508259902559,50
2026-04-18,4507,1325221715100SRAT0,2026-04-18 07:00:00,2026-04-18 15:00:00,51,-0.049138811987797806,48
2026-04-18,4507,1325221715100SRAT0,2026-04-18 15:00:00,2026-04-18 23:00:00,51,-0.049138811987797806,48
2026-04-18,4507,1325221715100SRAT0,2026-04-18 23:00:00,2026-04-19 07:00:00,51,-0.049138811987797806,48
2026-04-18,4508,1325215813079TUNE5,2026-04-18 07:00:00,2026-04-18 15:00:00,56,0.016583626200268882,57
2026-04-18,4508,1325215813079TUNE5,2026-04-18 15:00:00,2026-04-18 23:00:00,56,0.016583626200268882,57
2026-04-18,4508,1325215813079TUNE5,2026-04-18 23:00:00,2026-04-19 07:00:00,56,0.016583626200268882,57
2026-04-18,4509,1325215813079TUNE3,2026-04-18 07:00:00,2026-04-18 15:00:00,69,0.00024321652025504492,69
2026-04-18,4509,1325215813079TUNE3,2026-04-18 15:00:00,2026-04-18 23:00:00,69,0.00024321652025504492,69
2026-04-18,4509,1325215813079TUNE3,2026-04-18 23:00:00,2026-04-19 07:00:00,69,0.00024321652025504492,69
2026-04-18,4510,1D25215013008SXC10,2026-04-18 07:00:00,2026-04-18 15:00:00,51,-0.02886508259902559,50
2026-04-18,4510,1D25215013008SXC10,2026-04-18 15:00:00,2026-04-18 23:00:00,51,-0.02886508259902559,50
2026-04-18,4510,1D25215013008SXC10,2026-04-18 23:00:00,2026-04-19 07:00:00,51,-0.02886508259902559,50
2026-04-18,4511,1325215813079TUNE3,2026-04-18 07:00:00,2026-04-18 15:00:00,69,0.00024321652025504492,69
2026-04-18,4511,1325215813079TUNE3,2026-04-18 15:00:00,2026-04-18 23:00:00,69,0.00024321652025504492,69
2026-04-18,4511,1325215813079TUNE3,2026-04-18 23:00:00,2026-04-19 07:00:00,69,0.00024321652025504492,69
2026-04-18,4512,1D25215013008SXC10,2026-04-18 07:00:00,2026-04-18 15:00:00,51,-0.02886508259902559,50
2026-04-18,4512,1D25215013008SXC10,2026-04-18 15:00:00,2026-04-18 23:00:00,51,-0.02886508259902559,50
2026-04-18,4512,1D25215013008SXC10,2026-04-18 23:00:00,2026-04-19 07:00:00,51,-0.02886508259902559,50
