Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-10,4507,1325221715100SRAT0,2026-04-10 07:45:00,2026-04-10 15:00:00,44,0.014736590051841901,45
2026-04-10,4507,1325221715100SRAT0,2026-04-10 15:00:00,2026-04-10 23:00:00,50,0.014736590051841901,51
2026-04-10,4507,1325221715100SRAT0,2026-04-10 23:00:00,2026-04-11 07:00:00,50,0.014736590051841901,51
2026-04-10,4610,1D25215013008SXC1T,2026-04-10 21:40:00,2026-04-10 23:00:00,8,-0.04017622820552612,8
2026-04-10,4610,1D25215013008SXC1T,2026-04-10 23:00:00,2026-04-11 07:00:00,48,-0.04017622820552612,46
2026-04-10,5201,1D25215013008SXC1T,2026-04-10 21:40:00,2026-04-10 23:00:00,8,-0.04017622820552612,8
2026-04-10,5201,1D25215013008SXC1T,2026-04-10 23:00:00,2026-04-11 07:00:00,48,-0.04017622820552612,46
2026-04-10,3609,1D25214012008QXPCT,2026-04-10 07:00:00,2026-04-10 15:00:00,44,-0.00562174218232404,44
2026-04-10,3609,1D25214012008QXPCT,2026-04-10 15:00:00,2026-04-10 23:00:00,44,-0.00562174218232404,44
2026-04-10,3609,1D25214012008QXPCT,2026-04-10 23:00:00,2026-04-11 07:00:00,44,-0.00562174218232404,44
2026-04-10,3610,1D25214012008QXPCT,2026-04-10 07:00:00,2026-04-10 15:00:00,44,-0.00562174218232404,44
2026-04-10,3610,1D25214012008QXPCT,2026-04-10 15:00:00,2026-04-10 23:00:00,44,-0.00562174218232404,44
2026-04-10,3610,1D25214012008QXPCT,2026-04-10 23:00:00,2026-04-11 07:00:00,44,-0.00562174218232404,44
2026-04-10,3611,1D25214012008QXPCT,2026-04-10 07:00:00,2026-04-10 15:00:00,44,-0.00562174218232404,44
2026-04-10,3611,1D25214012008QXPCT,2026-04-10 15:00:00,2026-04-10 23:00:00,44,-0.00562174218232404,44
