Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-17,4604,1325222418104HUX10,2026-04-17 23:09:00,2026-04-18 07:00:00,54,-0.038967184596250024,52
2026-04-17,3609,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3609,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3609,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 07:00:00,44,-0.023167612405581312,43
2026-04-17,3610,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3610,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3610,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 07:00:00,44,-0.023167612405581312,43
2026-04-17,3611,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3611,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3611,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 07:00:00,44,-0.023167612405581312,43
2026-04-17,3612,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3612,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3612,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 07:00:00,44,-0.023167612405581312,43
2026-04-17,3613,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3613,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3613,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 07:00:00,44,-0.023167612405581312,43
2026-04-17,3614,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3614,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3614,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 07:00:00,44,-0.023167612405581312,43
2026-04-17,3615,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3615,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3615,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 07:00:00,44,-0.023167612405581312,43
2026-04-17,3616,1D25214012008QXPCT,2026-04-17 07:00:00,2026-04-17 15:00:00,44,-0.023167612405581312,43
2026-04-17,3616,1D25214012008QXPCT,2026-04-17 15:00:00,2026-04-17 23:00:00,44,-0.023167612405581312,43
2026-04-17,3616,1D25214012008QXPCT,2026-04-17 23:00:00,2026-04-18 02:26:00,19,-0.023167612405581312,19
2026-04-17,3616,1D25214012008QXPCT,2026-04-18 05:26:00,2026-04-18 07:00:00,9,-0.023167612405581312,9
2026-04-17,4501,1D25215013008SXC10,2026-04-17 07:00:00,2026-04-17 15:00:00,51,0.0010779996074164564,51
2026-04-17,4501,1D25215013008SXC10,2026-04-17 15:00:00,2026-04-17 23:00:00,51,0.0010779996074164564,51
2026-04-17,4501,1D25215013008SXC10,2026-04-17 23:00:00,2026-04-18 07:00:00,51,0.0010779996074164564,51
2026-04-17,4502,1325215813079TUNE3,2026-04-17 07:00:00,2026-04-17 15:00:00,69,-0.020697418944673435,68
2026-04-17,4502,1325215813079TUNE3,2026-04-17 15:00:00,2026-04-17 23:00:00,69,-0.020697418944673435,68
2026-04-17,4502,1325215813079TUNE3,2026-04-17 23:00:00,2026-04-18 07:00:00,69,-0.020697418944673435,68
2026-04-17,4503,1325215813079TUNE3,2026-04-17 07:00:00,2026-04-17 15:00:00,69,-0.020697418944673435,68
2026-04-17,4503,1325215813079TUNE3,2026-04-17 15:00:00,2026-04-17 23:00:00,69,-0.020697418944673435,68
2026-04-17,4503,1325215813079TUNE3,2026-04-17 23:00:00,2026-04-18 07:00:00,69,-0.020697418944673435,68
2026-04-17,4504,1325215813079TUNE3,2026-04-17 07:00:00,2026-04-17 15:00:00,69,-0.020697418944673435,68
2026-04-17,4504,1325215813079TUNE3,2026-04-17 15:00:00,2026-04-17 23:00:00,69,-0.020697418944673435,68
2026-04-17,4504,1325215813079TUNE3,2026-04-17 23:00:00,2026-04-18 07:00:00,69,-0.020697418944673435,68
2026-04-17,4505,1325215813079TUNE5,2026-04-17 07:00:00,2026-04-17 15:00:00,56,0.0042024991299290295,56
