Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
75207,44640,44640.0,0.0,100.0,1.0,0.0,4464.0
8701,44640,44640.0,0.0,100.0,1.0,0.0,2976.0
4908,44640,44640.0,0.0,100.0,1.0,0.0,2976.0
75210,44640,44640.0,0.0,100.0,1.0,0.0,4464.0
8603,44640,44640.0,0.0,100.0,1.0,0.0,2976.0
14811,44640,44640.0,0.0,100.0,1.0,0.0,4464.0
9202,44640,44640.0,0.0,100.0,1.0,0.0,2976.0
24818,44640,44640.0,0.0,100.0,1.0,0.0,5580.0
9411,44640,44631.0,9.0,99.98,1.0,0.0,4742.0
4406,44640,44631.0,9.0,99.98,1.0,0.0,4742.0
4921,44640,44631.0,9.0,99.98,1.0,0.0,3068.0
75227,44640,44631.0,9.0,99.98,1.0,0.0,3347.0
14810,44640,44631.0,9.0,99.98,1.0,0.0,3347.0
9409,44640,44631.0,9.0,99.98,1.0,0.0,4742.0
24824,44640,44625.0,15.0,99.97,1.0,0.0,5207.0
9407,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
14808,44640,44520.0,120.0,99.73,1.0,0.0,3326.0
14806,44640,44520.0,120.0,99.73,1.0,0.0,5564.0
14802,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
9804,44640,44520.0,120.0,99.73,1.0,0.0,5565.0
4924,44640,44520.0,120.0,99.73,1.0,0.0,5564.0
9802,44640,44520.0,120.0,99.73,1.0,0.0,5565.0
8602,44640,44520.0,120.0,99.73,1.0,0.0,2968.0
9503,44640,44520.0,120.0,99.73,1.0,0.0,5195.0
9502,44640,44520.0,120.0,99.73,1.0,0.0,5195.0
14813,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
9408,44640,44520.0,120.0,99.73,1.0,0.0,4730.0
4415,44640,44520.0,120.0,99.73,1.0,0.0,5195.0
15208,44640,44520.0,120.0,99.73,1.0,0.0,3339.0
4404,44640,44520.0,120.0,99.73,1.0,0.0,5194.0
4409,44640,44520.0,120.0,99.73,1.0,0.0,5194.0
4801,44640,44340.0,300.0,99.33,2.0,1065.0,4064.0
4407,44640,44340.0,300.0,99.33,2.0,2782.0,5852.0
75218,44640,44339.0,301.0,99.33,2.0,1107.0,5404.0
24816,44640,44339.0,301.0,99.33,2.0,1001.0,5378.0
9504,44640,44340.0,300.0,99.33,2.0,742.0,5912.0
4910,44640,44340.0,300.0,99.33,2.0,568.0,3070.0
9507,44640,44337.0,303.0,99.32,2.0,375.0,4942.0
9701,44640,44338.0,302.0,99.32,2.0,523.0,2930.0
15204,44640,44336.0,304.0,99.32,2.0,2038.0,5207.0
24822,44640,44333.0,307.0,99.31,2.0,1564.0,5494.0
4403,44640,44332.0,308.0,99.31,2.0,926.0,3690.0
4402,44640,44333.0,307.0,99.31,2.0,1173.0,4184.0
4411,44640,44334.0,306.0,99.31,2.0,2196.0,4680.0
14804,44640,44332.0,308.0,99.31,2.0,2163.0,5461.0
24817,44640,44334.0,306.0,99.31,2.0,1349.0,4912.0
9201,44640,44326.0,314.0,99.3,2.0,1000.0,3894.0
14807,44640,44327.0,313.0,99.3,2.0,2117.0,4542.0
24814,44640,44326.0,314.0,99.3,2.0,170.0,5562.0
9413,44640,44327.0,313.0,99.3,2.0,1625.0,4622.0
9203,44640,44317.0,323.0,99.28,2.0,205.0,4602.0
4923,44640,44319.0,321.0,99.28,2.0,517.0,2928.0
4912,44640,44316.0,324.0,99.27,2.0,570.0,3748.0
4410,44640,44228.0,412.0,99.08,2.0,722.0,3318.0
4412,44640,44228.0,412.0,99.08,2.0,722.0,3318.0
14812,44640,44216.0,424.0,99.05,2.0,1181.0,5738.0
14803,44640,44210.0,430.0,99.04,2.0,310.0,5100.0
